Data,dji_r,dji_p
2004-01-09,-0.01268347224914,10458.9
2004-01-13,-0.00303551398693134,10427.2
2004-01-14,0.0106079523375014,10538.4
2004-01-15,0.00146025570936289,10553.8
2004-01-16,0.00441518517403854,10600.5
2004-01-20,-0.00679630808253774,10528.7
2004-01-21,0.00897307968852267,10623.6
2004-01-27,-0.00129041391207927,10609.9
2004-01-29,-0.00943179878572937,10510.3
2004-01-30,-0.00211444760278326,10488.1
2004-02-04,-0.00166040078607068,10470.7
2004-02-06,0.0116125252781549,10593
2004-02-09,-0.00132250160972151,10579
2004-02-10,0.00328413718603584,10613.8
2004-02-12,0.00753714633011117,10694.1
2004-02-13,-0.00621897801631535,10627.8
2004-02-17,0.00816208666636857,10714.9
2004-02-18,-0.00401180699756982,10672
2004-02-19,-0.000684267040810791,10664.7
2004-02-20,-0.00429437271074865,10619
2004-02-25,-0.00163991629826879,10601.6
2004-02-26,-0.00203005494211307,10580.1
2004-03-01,0.00922003690245084,10678.1
2004-03-02,-0.00814312244140335,10591.5
2004-03-04,-0.000330508277519334,10588
2004-03-05,0.000708098313628809,10595.5
2004-03-08,-0.00624854104078751,10529.5
2004-03-10,-0.0223379625767155,10296.9
2004-03-11,-0.0164995199682722,10128.4
2004-03-12,0.01096802609597,10240.1
2004-03-16,-0.00542479102472005,10184.7
2004-03-18,0.010849450921774,10295.8
2004-03-19,-0.0106629139795554,10186.6
2004-03-22,-0.0120289430513929,10064.8
2004-03-23,-0.000119234514558568,10063.6
2004-03-24,-0.00153143955387491,10048.2
2004-03-25,0.0168356470655666,10218.8
2004-03-26,-0.000567742455955155,10213
2004-03-29,0.0113521416174213,10329.6
2004-03-30,0.00503108060770983,10381.7
2004-03-31,-0.00231443635912614,10357.7
2004-04-01,0.00150499280734201,10373.3
2004-04-02,0.00933613256143455,10470.6
2004-04-06,0.00952415309086979,10570.8
2004-04-07,-0.00860772024134798,10480.2
2004-04-13,-0.00948165193671867,10381.3
2004-04-14,-0.000317929797998621,10378
2004-04-15,0.00187721168938187,10397.5
2004-04-16,0.00522795502343642,10452
2004-04-19,-0.00135951537948035,10437.8
2004-04-20,-0.01188316002796,10314.5
2004-04-22,0.0141225025590455,10461.2
2004-04-23,0.00110824507378101,10472.8
2004-04-26,-0.00268674716419995,10444.7
2004-04-27,0.00320223569644929,10478.2
2004-04-28,-0.0130256202671589,10342.6
2004-04-30,-0.0113769082349624,10225.6
2004-05-06,0.00153418476461525,10241.3
2004-05-07,-0.0121817348351783,10117.3
2004-05-10,-0.0126602351828571,9990.02
2004-05-11,0.00294659955160142,10019.5
2004-05-12,0.00256171425981248,10045.2
2004-05-13,-0.00344038751980798,10010.7
2004-05-14,0.000219740706851064,10012.9
2004-05-17,-0.0106417681950053,9906.91
2004-05-18,0.00619863099628341,9968.51
2004-05-19,-0.00309451262755252,9937.71
2004-06-04,0.0302384079014992,10242.8
2004-06-08,0.0183509137494288,10432.5
2004-06-09,-0.00616321437093677,10368.4
2004-06-14,-0.00325555397640783,10334.7
2004-06-16,0.00433517621352747,10379.6
2004-06-17,-0.00020234040469672,10377.5
2004-06-18,0.00374148624155849,10416.4
2004-06-23,0.00604902303893544,10479.6
2004-06-29,-0.00633707189401245,10413.4
2004-06-30,0.00212001671813067,10435.5
2004-07-02,-0.0147408585687324,10282.8
2004-07-06,-0.00619450720182587,10219.3
2004-07-07,0.0020528267781061,10240.3
2004-07-08,-0.00673139290404146,10171.6
2004-07-13,0.00744400867324432,10247.6
2004-07-14,-0.00379343838878996,10208.8
2004-07-15,-0.00447674024705921,10163.2
2004-07-20,-0.00138832158492524,10149.1
2004-07-21,-0.0102005321167037,10046.1
2004-07-22,0.000417985316887338,10050.3
2004-07-23,-0.00880254647969148,9962.22
2004-07-26,-0.0000301142232509847,9961.92
2004-07-27,0.0122892629705391,10085.1
2004-07-28,0.00316797445454723,10117.1
2004-07-30,0.00223135039857969,10139.7
2004-08-03,-0.00192498541666532,10120.2
2004-08-05,-0.0156521843104785,9963.03
2004-08-06,-0.014935793029059,9815.33
2004-08-10,0.0130912800812641,9944.67
2004-08-11,-0.000638736952127671,9938.32
2004-08-12,-0.0125279382403085,9814.59
2004-08-13,0.00109572647131847,9825.35
2004-08-17,0.0148986147196847,9972.83
2004-08-19,0.00679239711391901,10040.8
2004-08-23,0.00320178459644479,10073
2004-08-25,0.0107334143259594,10181.7
2004-08-26,-0.000815520479880728,10173.4
2004-08-27,0.00212093321979578,10195
2004-08-31,-0.00207178664997073,10173.9
2004-09-01,-0.000530910819454895,10168.5
2004-09-02,0.0119069973829308,10290.3
2004-09-03,-0.00292937120990198,10260.2
2004-09-08,0.0051716878500072,10313.4
2004-09-09,-0.00235893811608216,10289.1
2004-09-10,0.00232984932253785,10313.1
2004-09-13,0.000164825309783982,10314.8
2004-09-14,0.000329569139802746,10318.2
2004-09-15,-0.00844790324105451,10231.4
2004-09-21,0.00131859778925272,10244.9
2004-09-22,-0.0133341204574784,10109.2
2004-09-28,-0.00315060746284803,10077.4
2004-09-30,0.000287731241164058,10080.3
2004-10-04,0.0134210362622379,10216.5
2004-10-05,-0.00380500797407749,10177.7
2004-10-08,-0.0121091387647775,10055.2
2004-10-13,-0.00527484708039012,10002.3
2004-10-14,-0.0108410726664935,9894.45
2004-10-15,0.0039268089371837,9933.38
2004-10-18,0.00230672259228842,9956.32
2004-10-26,-0.00683708218463045,9888.48
2004-10-27,0.0114146297702635,10002
2004-10-28,0.000249918777698431,10004.5
2004-10-29,0.00229632688766048,10027.5
2004-11-04,0.0282484384341981,10314.8
2004-11-05,0.00702340308529764,10387.5
2004-11-08,0.000365757410664871,10391.3
2004-11-09,-0.000471659528324899,10386.4
2004-11-10,-0.0000866555298805516,10385.5
2004-11-12,0.0146720594177737,10539
2004-11-16,-0.00487952001849965,10487.7
2004-11-17,0.00588480257805222,10549.6
2004-11-18,0.00216834585315429,10572.5
2004-11-22,-0.00789106692292176,10489.4
2004-11-24,0.00294150057163999,10520.3
2004-11-29,-0.00422934304142153,10475.9
2004-11-30,-0.00458288490054797,10428
2004-12-01,0.0154345491049919,10590.2
2004-12-02,-0.000481693302915423,10585.1
2004-12-03,0.00067052931828125,10592.2
2004-12-07,-0.0144158291241624,10440.6
2004-12-09,0.0106891754851224,10552.8
2004-12-10,-0.000910125205030448,10543.2
2004-12-13,0.00897959436457062,10638.3
2004-12-14,0.00358436775371847,10676.5
2004-12-15,0.00140396878172124,10691.5
2004-12-16,0.00131793579886261,10705.6
2004-12-17,-0.00521646660642619,10649.9
2004-12-20,0.00109799884339081,10661.6
2004-12-21,0.00913128981371104,10759.4
2004-12-22,0.00523748259864636,10815.9
2004-12-29,0.00122891570598826,10829.2
2004-12-30,-0.00267227787956944,10800.3
2005-01-04,-0.0158184632983065,10630.8
2005-01-05,-0.00310901581653422,10597.8
2005-01-07,0.000584856019463382,10604
2005-01-11,-0.00451792339451472,10556.2
2005-01-12,0.00581847301284515,10617.8
2005-01-13,-0.0106043524354509,10505.8
2005-01-14,0.00495638079176583,10558
2005-01-18,0.00668343152741519,10628.8
2005-01-19,-0.00838975481562329,10540
2005-01-20,-0.00652026201678749,10471.5
2005-01-24,-0.0098752727905648,10368.6
2005-01-27,0.0094836571801555,10467.4
2005-01-28,-0.00384788889004049,10427.2
2005-01-31,0.00599511287832333,10489.9
2005-02-01,0.00589304901938382,10551.9
2005-02-02,0.00424613025489179,10596.8
2005-02-03,-0.000349222982421075,10593.1
2005-02-04,0.0115444377129031,10716.1
2005-02-14,0.00697443684134264,10791.1
2005-02-15,0.00427216717537272,10837.3
2005-02-16,-0.000221481899374405,10834.9
2005-02-17,-0.00746673100140207,10754.3
2005-02-18,0.00286914934863334,10785.2
2005-02-22,-0.0162647768649026,10611.2
2005-02-23,0.00588209353925023,10673.8
2005-02-24,0.00700197981785675,10748.8
2005-02-25,0.00859646615965247,10841.6
2005-02-28,-0.00697898962760168,10766.2
2005-03-01,0.00590846404501201,10830
2005-03-02,-0.0016634325986981,10812
2005-03-03,0.00194040254922924,10833
2005-03-04,0.00987446882513865,10940.5
2005-03-07,-0.000329106752401496,10936.9
2005-03-08,-0.0022243081094561,10912.6
2005-03-09,-0.00985356666229417,10805.6
2005-03-10,0.00423880101448615,10851.5
2005-03-11,-0.00713036929428524,10774.4
2005-03-16,-0.0132011726763604,10633.1
2005-03-17,-0.000639717041111438,10626.3
2005-03-18,0.000319909675291614,10629.7
2005-03-22,-0.015090190708368,10470.5
2005-03-23,-0.00138580291214902,10456
2005-03-29,-0.00482224339081755,10405.7
2005-03-30,0.0129091955309876,10540.9
2005-03-31,-0.00352583200844112,10503.8
2005-04-01,-0.00951791421953015,10404.3
2005-04-04,0.00161341473819006,10421.1
2005-04-06,0.00620843717803123,10486
2005-04-07,0.00573405335780992,10546.3
2005-04-11,-0.00930708936415199,10448.6
2005-04-12,0.00566887367929451,10508
2005-04-13,-0.00995613597089329,10403.9
2005-04-14,-0.0120972141565447,10278.8
2005-04-15,-0.0187864880997882,10087.5
2005-04-18,-0.00161716812615468,10071.2
2005-04-19,0.00556475647088753,10127.4
2005-04-20,-0.0114202971118035,10012.4
2005-04-22,0.014407713741227,10157.7
2005-04-26,-0.000649964570269986,10151.1
2005-04-27,0.00468799231049022,10198.8
2005-04-28,-0.0126696384224931,10070.4
2005-05-06,0.0269415485842772,10345.4
2005-05-09,0.00375307367310526,10384.3
2005-05-10,-0.00998779195177159,10281.1
2005-05-11,0.0018560543292399,10300.2
2005-05-12,-0.0108055342054723,10189.5
2005-05-13,-0.00485991826998185,10140.1
2005-05-17,0.0187383364711927,10331.9
2005-05-18,0.0127523799293554,10464.5
2005-05-19,0.00273885187216456,10493.2
2005-05-20,-0.0020319490323109,10471.9
2005-05-24,0.00303209675652348,10503.7
2005-05-27,0.0036871305943056,10542.5
2005-05-31,-0.00713948772741656,10467.5
2005-06-01,0.00784116229300541,10549.9
2005-06-02,0.00034117725436868,10553.5
2005-06-03,-0.00880350209691154,10461
2005-06-06,0.000573394511122914,10467
2005-06-07,0.00153698580622087,10483.1
2005-06-08,-0.000591603070689991,10476.9
2005-06-09,0.00248809703236076,10503
2005-06-10,0.000913607098321444,10512.6
2005-06-14,0.00332380815210253,10547.6
2005-06-15,0.00178080941255476,10566.4
2005-06-16,0.00116339023105266,10578.7
2005-06-17,0.00418832975556551,10623.1
2005-06-21,-0.0022051764595119,10599.7
2005-06-22,-0.00111385916479497,10587.9
2005-06-23,-0.0158504553600432,10421.4
2005-06-28,-0.00151726153849081,10405.6
2005-06-29,-0.0029932505830253,10374.5
2005-06-30,-0.00963711180207042,10275
2005-07-05,0.0093768244240566,10371.8
2005-07-06,-0.00979540350024108,10270.7
2005-07-07,0.00307198997239908,10302.3
2005-07-08,0.0141486790214739,10449.1
2005-07-11,0.0067338394926902,10519.7
2005-07-12,-0.000551498568671777,10513.9
2005-07-13,0.00412884461771738,10557.4
2005-07-14,0.00674967044267743,10628.9
2005-07-15,0.001118962772549,10640.8
2005-07-19,0.000544923301438614,10646.6
2005-07-20,0.00399329358258725,10689.2
2005-07-21,-0.00576067643650619,10627.8
2005-07-22,0.00219935235983323,10651.2
2005-07-25,-0.00514880394981047,10596.5
2005-07-26,-0.00157723525469599,10579.8
2005-07-27,0.00540136771248151,10637.1
2005-07-28,0.00640973772481743,10705.5
2005-07-29,-0.00605256129466441,10640.9
2005-08-02,0.0040141486800293,10683.7
2005-08-03,0.00130020176118289,10697.6
2005-08-04,-0.00821303959147832,10610.1
2005-08-05,-0.00492251125073962,10558
2005-08-08,-0.002000484196345,10536.9
2005-08-10,0.00544217742553807,10594.4
2005-08-11,0.00859955582262017,10685.9
2005-08-12,-0.0080428128489147,10600.3
2005-08-16,-0.00822215697797086,10513.5
2005-08-17,0.00353206280551281,10550.7
2005-08-18,0.000397998640686824,10554.9
2005-08-19,0.000407310760055936,10559.2
2005-08-22,0.00101282126684782,10569.9
2005-08-23,-0.00477015532646549,10519.6
2005-08-24,-0.00808422642342935,10434.9
2005-08-25,0.00150343568095096,10450.6
2005-08-26,-0.00511323597370804,10397.3
2005-08-30,0.00148966154572314,10412.8
2005-08-31,0.00658552039294795,10481.6
2005-09-01,-0.00210112200768252,10459.6
2005-09-02,-0.00116707336153078,10447.4
2005-09-06,0.0134814701684787,10589.2
2005-09-08,0.000632520046955465,10595.9
2005-09-09,0.00777460495549183,10678.6
2005-09-12,0.000402593456272116,10682.9
2005-09-13,-0.00803564424110572,10597.4
2005-09-14,-0.00496635729395938,10544.9
2005-09-15,0.00131730473898382,10558.8
2005-09-20,-0.00734783703557812,10481.5
2005-09-21,-0.00992361747625221,10378
2005-09-22,0.00423077554147509,10422
2005-09-26,0.0020703941143085,10443.6
2005-09-27,0.00120575331118325,10456.2
2005-09-28,0.0016149611953647,10473.1
2005-09-29,0.00758116244469367,10552.8
2005-09-30,0.00150557517254496,10568.7
2005-10-03,-0.0031462957503927,10535.5
2005-10-04,-0.00900056608595288,10441.1
2005-10-05,-0.0119181505615572,10317.4
2005-10-06,-0.00294110721847447,10287.1
2005-10-07,0.000505359739415875,10292.3
2005-10-13,-0.00738219444081678,10216.6
2005-10-17,0.0127890795728808,10348.1
2005-10-18,-0.00608723660842779,10285.3
2005-10-19,0.0124449657810406,10414.1
2005-10-20,-0.0128533989592717,10281.1
2005-10-21,-0.00643045106522725,10215.2
2005-10-24,0.0164856501997413,10385
2005-10-25,-0.000683912196922844,10377.9
2005-10-26,-0.00317523393364649,10345
2005-10-27,-0.0111787312339713,10230
2005-10-28,0.0167504207169228,10402.8
2005-11-04,0.0122292959888996,10530.8
2005-11-07,0.00524696946535534,10586.2
2005-11-08,-0.00440218642467786,10539.7
2005-11-09,0.000616525754735675,10546.2
2005-11-10,0.00886427690080264,10640.1
2005-11-14,0.00535214261452411,10697.2
2005-11-16,-0.00209620140391609,10674.8
2005-11-17,0.00424398860885816,10720.2
2005-11-18,0.00429107306799785,10766.3
2005-11-21,0.00500311421345984,10820.3
2005-11-22,0.0047114882214824,10871.4
2005-11-28,0.00177372634626141,10890.7
2005-11-29,-0.000229580007344774,10888.2
2005-11-30,-0.0075873527659244,10805.9
2005-12-01,0.00982580366573974,10912.6
2005-12-02,-0.00322164931401339,10877.5
2005-12-05,-0.00391480062437579,10835
2005-12-07,-0.00222675055859589,10810.9
2005-12-09,-0.00299219751260098,10778.6
2005-12-13,0.00417548738100809,10823.7
2005-12-14,0.00550970657462118,10883.5
2005-12-15,-0.000165401650717895,10881.7
2005-12-16,-0.000560731355437558,10875.6
2005-12-19,-0.00360168222027952,10836.5
2005-12-20,-0.00286480188537528,10805.5
2005-12-21,0.0026063824877156,10833.7
2005-12-22,0.00512819275961256,10889.4
2005-12-28,-0.00859561864433697,10796.2
2005-12-29,-0.00105648496921863,10784.8
2006-01-04,0.0088068882170672,10880.2
2006-01-05,0.00018380325751107,10882.2
2006-01-11,0.0147045375808078,11043.4
2006-01-12,-0.00736172880024932,10962.4
2006-01-13,-0.000228078259200669,10959.9
2006-01-17,-0.00581987532287663,10896.3
2006-01-18,-0.0038066911244974,10854.9
2006-01-19,0.00237398665019576,10880.7
2006-01-20,-0.0197982158250314,10667.4
2006-01-23,0.0020041025241033,10688.8
2006-01-24,0.0021868145717686,10712.2
2006-01-27,0.0180398427620682,10907.2
2006-02-01,0.00428156473514583,10954
2006-02-02,-0.00935529156484428,10852
2006-02-03,-0.00539602891149123,10793.6
2006-02-07,-0.00406621613575378,10749.8
2006-02-08,0.0100702430024664,10858.6
2006-02-09,0.00227211151059698,10883.3
2006-02-10,0.0032748867694255,10919
2006-02-13,-0.00244827344878529,10892.3
2006-02-14,0.0124176462300125,11028.4
2006-02-15,0.00277081228006638,11059
2006-02-16,0.00556366038825569,11120.7
2006-02-17,-0.000485698876250992,11115.3
2006-02-21,-0.00417412920174079,11069
2006-02-22,0.00614244800372344,11137.2
2006-02-23,-0.00612437968741903,11069.2
2006-02-24,-0.000668745223965232,11061.8
2006-03-01,-0.000750611602799546,11053.5
2006-03-02,-0.00253634811454102,11025.5
2006-03-03,-0.000353788030233313,11021.6
2006-03-06,-0.00573244761375444,10958.6
2006-03-07,0.00201465019166381,10980.7
2006-03-08,0.00227413408055387,11005.7
2006-03-09,-0.00303940537923278,10972.3
2006-03-10,0.00943377550489046,11076.3
2006-03-13,-0.0000270852236577884,11076
2006-03-14,0.00677547772935283,11151.3
2006-03-16,0.00909644961015415,11253.2
2006-03-17,0.00235211732333666,11279.7
2006-03-20,-0.000461111464129793,11274.5
2006-03-22,0.00379782590786385,11317.4
2006-03-23,-0.004170417374507,11270.3
2006-03-27,-0.00179392954097387,11250.1
2006-03-28,-0.00853401356924479,11154.5
2006-03-29,0.00547157850037976,11215.7
2006-03-30,-0.00581230622635967,11150.7
2006-03-31,-0.0037196808386594,11109.3
2006-04-03,0.00319939879818184,11144.9
2006-04-04,0.00527101230684221,11203.8
2006-04-06,0.00113290200027092,11216.5
2006-04-07,-0.00864061964878673,11120
2006-04-10,0.00191363545705329,11141.3
2006-04-11,-0.00465119209790638,11089.6
2006-04-12,0.00363643310587034,11130
2006-04-18,0.0123936797215552,11268.8
2006-04-19,0.000887012423110086,11278.8
2006-04-20,0.0056671400960513,11342.9
2006-04-24,-0.000582031128639279,11336.3
2006-04-26,0.00160417472305554,11354.5
2006-04-27,0.0024629471042135,11382.5
2006-04-28,-0.00135387016495271,11367.1
2006-05-02,0.0043364593315715,11416.5
2006-05-08,0.0146083203018722,11584.5
2006-05-09,0.00476226232980183,11639.8
2006-05-10,0.000249114142811029,11642.7
2006-05-11,-0.012271471085959,11500.7
2006-05-15,-0.00627141766337414,11428.8
2006-05-16,-0.000779037796471363,11419.9
2006-05-17,-0.0189437942793997,11205.6
2006-05-18,-0.00692224006265999,11128.3
2006-05-19,0.0014098231974646,11144
2006-05-23,-0.00410929304151114,11098.3
2006-05-24,0.00171051014895725,11117.3
2006-05-26,0.01440467130707,11278.6
2006-05-30,-0.0164666483834536,11094.4
2006-06-01,0.0148427888320733,11260.3
2006-06-02,-0.00110182078126861,11247.9
2006-06-06,-0.0220952808909136,11002.1
2006-06-07,-0.00649252269244889,10930.9
2006-06-08,0.00072246078763012,10938.8
2006-06-09,-0.00429670804458445,10891.9
2006-06-13,-0.0172057212347908,10706.1
2006-06-14,0.0102960534137509,10816.9
2006-06-16,0.0181028606796229,11014.5
2006-06-20,-0.00361085101707215,10974.8
2006-06-21,0.00949481838655685,11079.5
2006-06-22,-0.00546642324897509,11019.1
2006-06-27,-0.00860385004775847,10924.7
2006-06-28,0.00445699471038712,10973.5
2006-06-29,0.0196087368115295,11190.8
2006-06-30,-0.00363457720731705,11150.2
2006-07-05,0.000143484889493627,11151.8
2006-07-06,0.00656923947460722,11225.3
2006-07-07,-0.0120632400309298,11090.7
2006-07-10,0.00115345463401746,11103.5
2006-07-11,0.0028149652328197,11134.8
2006-07-12,-0.0109807857911441,11013.2
2006-07-13,-0.0152705453707057,10846.3
2006-07-14,-0.00991409795528786,10739.3
2006-07-18,0.00556214726462114,10799.2
2006-07-19,0.0194590424682076,11011.4
2006-07-20,-0.00759364618885111,10928.1
2006-07-21,-0.00547795740507076,10868.4
2006-07-24,0.0166614254198792,11051
2006-07-25,0.00475746450176368,11103.7
2006-07-26,-0.000108077924288605,11102.5
2006-07-27,-0.000189164479078222,11100.4
2006-07-28,0.0106900180641278,11219.7
2006-08-01,-0.00841341434801652,11125.7
2006-08-02,0.00664710226860683,11199.9
2006-08-03,0.0038052847521746,11242.6
2006-08-04,-0.000204599941113021,11240.3
2006-08-08,-0.00595168149139736,11173.6
2006-08-10,-0.00441295899580449,11124.4
2006-08-11,-0.00327745156607271,11088
2006-08-14,0.00089245878301957,11097.9
2006-08-16,0.0204421834120035,11327.1
2006-08-17,0.000697199316921806,11335
2006-08-18,0.00409394624581398,11381.5
2006-08-22,-0.0036705687455318,11339.8
2006-08-23,-0.00370179371996833,11297.9
2006-08-24,0.000584008794427708,11304.5
2006-08-25,-0.00181508339448405,11284
2006-08-29,0.0075837195092598,11369.9
2006-08-30,0.00114271662517292,11382.9
2006-08-31,-0.00014935798060621,11381.2
2006-09-01,0.00726626499777145,11464.2
2006-09-05,0.000444764216894121,11469.3
2006-09-06,-0.00551683329672855,11406.2
2006-09-08,-0.00123693449053289,11392.1
2006-09-11,0.000412481520971789,11396.8
2006-09-12,0.00884919008605108,11498.1
2006-09-13,0.0039233777443975,11543.3
2006-09-14,-0.00137837191913376,11527.4
2006-09-15,0.00289325484871633,11560.8
2006-09-20,0.00452231719204388,11613.2
2006-09-21,-0.00691254955892537,11533.2
2006-09-22,-0.00217869737632517,11508.1
2006-09-25,0.00586557679606818,11575.8
2006-09-26,0.00805331904013244,11669.4
2006-09-27,0.00169530748779574,11689.2
2006-09-28,0.0025034510270188,11718.5
2006-09-29,-0.00336786997310481,11679.1
2006-10-03,0.00411853750530535,11727.3
2006-10-04,0.0104590420687373,11850.6
2006-10-05,0.00135765896396399,11866.7
2006-10-06,-0.00139141309884865,11850.2
2006-10-10,0.00143354692431137,11867.2
2006-10-11,-0.00127322492989983,11852.1
2006-10-13,0.00910448659844853,11960.5
2006-10-17,-0.000878275291185602,11950
2006-10-18,0.00356685296734912,11992.7
2006-10-19,0.00158304343935913,12011.7
2006-10-20,-0.000774544993561223,12002.4
2006-10-25,0.0109624872034447,12134.7
2006-10-26,0.00238698957704926,12163.7
2006-10-27,-0.00606089948409873,12090.2
2006-10-31,-0.000786069239389031,12080.7
2006-11-07,0.00627954616349651,12156.8
2006-11-08,0.00161918065400362,12176.5
2006-11-09,-0.00602972197307251,12103.3
2006-11-10,0.00042128393094483,12108.4
2006-11-13,0.00193892050528941,12131.9
2006-11-14,0.00707192709924054,12218
2006-11-16,0.00716042172397193,12305.8
2006-11-17,0.00297789519933364,12342.5
2006-11-22,-0.00125661258149847,12327
2006-11-24,-0.00380376933806071,12280.2
2006-11-27,-0.0129909743998293,12121.7
2006-11-28,0.00122020610237475,12136.5
2006-11-29,0.00740464406392343,12226.7
2006-11-30,-0.000392660525483962,12221.9
2006-12-04,0.00505189663214445,12283.8
2006-12-05,0.00388375245437618,12331.6
2006-12-07,-0.00432345248833095,12278.4
2006-12-11,0.00407203420403124,12328.5
2006-12-13,-0.000892639838546281,12317.5
2006-12-14,0.00802937891885656,12416.8
2006-12-15,0.00230871743547488,12445.5
2006-12-18,-0.000337528331474883,12441.3
2006-12-19,0.00240842099991388,12471.3
2006-12-20,-0.000593538469091445,12463.9
2006-12-21,-0.00343177579409242,12421.2
2006-12-22,-0.00629938604888866,12343.2
2006-12-27,0.0134709808127139,12510.6
2006-12-28,-0.000727647850561617,12501.5
2007-01-05,-0.00831346782910368,12398
2007-01-09,0.0014991177358006,12416.6
2007-01-10,0.00205963353418453,12442.2
2007-01-11,0.00583400433402488,12515
2007-01-12,0.00327867838410177,12556.1
2007-01-16,0.00210830391515246,12582.6
2007-01-17,-0.000429256200996552,12577.2
2007-01-18,-0.000739706775797691,12567.9
2007-01-19,-0.000190980926360528,12565.5
2007-01-22,-0.00705198448515393,12477.2
2007-01-23,0.0045260162824396,12533.8
2007-01-24,0.00699648260999628,12621.8
2007-01-29,-0.010433104359833,12490.8
2007-01-30,0.00259853588877613,12523.3
2007-01-31,0.0078266456394369,12621.7
2007-02-01,0.00411142525912663,12673.7
2007-02-02,-0.0015951233680079,12653.5
2007-02-06,0.0010110665242542,12666.3
2007-02-07,0.0000473686703704106,12666.9
2007-02-08,-0.00231579466849167,12637.6
2007-02-09,-0.00450465501763588,12580.8
2007-02-13,0.0058647475870602,12654.8
2007-02-14,0.00685918575979683,12741.9
2007-02-15,0.00181127509147578,12765
2007-02-16,0.000203661202461723,12767.6
2007-02-21,-0.00228965833582968,12738.4
2007-02-22,-0.00412203034837389,12686
2007-02-26,-0.00424991357812871,12632.2
2007-02-27,-0.0334861698800792,12216.2
2007-02-28,0.00428021302998475,12268.6
2007-03-01,-0.0027996704393404,12234.3
2007-03-02,-0.00987341890778542,12114.1
2007-03-05,-0.00527220902988799,12050.4
2007-03-06,0.0129608541990975,12207.6
2007-03-07,-0.00123770000349531,12192.5
2007-03-08,0.005578016524027,12260.7
2007-03-09,0.00127154926045453,12276.3
2007-03-12,0.00343974089808459,12318.6
2007-03-14,-0.0151483348196516,12133.4
2007-03-20,0.0126693339280511,12288.1
2007-03-22,0.0139804775736128,12461.1
2007-03-23,0.00159569596966772,12481
2007-03-26,-0.000953904064701152,12469.1
2007-03-27,-0.00577487690532519,12397.3
2007-03-29,-0.00391981460512781,12348.8
2007-03-30,0.000445288250533619,12354.3
2007-04-03,0.0125481243949361,12510.3
2007-04-04,0.00157346390134474,12530
2007-04-10,0.0034895150889508,12573.8
2007-04-11,-0.00711939922456854,12484.6
2007-04-12,0.0054637960637121,12553
2007-04-13,0.00469698977185843,12612.1
2007-04-16,0.00855819470760093,12720.5
2007-04-17,0.00411870274510917,12773
2007-04-18,0.00240843380626859,12803.8
2007-04-19,0.00037481845170276,12808.6
2007-04-20,0.011905179686913,12962
2007-04-23,-0.00329194235790442,12919.4
2007-04-24,0.00266684346002667,12953.9
2007-04-26,0.0116350883164756,13105.5
2007-05-02,0.00808594919899856,13211.9
2007-05-08,0.00733007316559627,13309.1
2007-05-09,0.00403419863265947,13362.9
2007-05-10,-0.0111220952352225,13215.1
2007-05-11,0.00837190709610894,13326.2
2007-05-14,0.00154463345673754,13346.8
2007-05-15,0.00276836461809155,13383.8
2007-05-16,0.0077183102271612,13487.5
2007-05-18,0.00510280651694147,13556.5
2007-05-22,-0.00121786961706562,13540
2007-05-23,-0.00105668808348585,13525.7
2007-05-29,-0.000325359562155967,13521.3
2007-05-30,0.00823443948127202,13633.1
2007-06-01,0.00256399126590137,13668.1
2007-06-04,0.000599757189464714,13676.3
2007-06-05,-0.0059255521397042,13595.5
2007-06-06,-0.00959314409110794,13465.7
2007-06-12,-0.0127576868493299,13295
2007-06-13,0.0139896893801051,13482.3
2007-06-14,0.00528185870640706,13553.7
2007-06-20,-0.00475538094163896,13489.4
2007-06-21,0.00417234433773191,13545.8
2007-06-25,-0.0144103498180542,13352
2007-06-26,-0.00107157453012633,13337.7
2007-06-27,0.00672512566257996,13427.7
2007-06-28,-0.000402234642294811,13422.3
2007-06-29,-0.00102121070784883,13408.6
2007-07-03,0.0125029884242726,13577.3
2007-07-05,-0.000847360890104869,13565.8
2007-07-06,0.00337779734275695,13611.7
2007-07-10,-0.00811411357646256,13501.7
2007-07-11,0.00562786755511627,13577.9
2007-07-12,0.0206861703654656,13861.7
2007-07-17,0.00788989908393947,13971.5
2007-07-18,-0.00382220424668477,13918.2
2007-07-19,0.00588856443553196,14000.4
2007-07-20,-0.0107212487734459,13851.1
2007-07-23,0.00664162616980934,13943.4
2007-07-24,-0.0163703385357679,13717
2007-07-25,0.00495235921505703,13785.1
2007-07-26,-0.0228560834177362,13473.6
2007-07-27,-0.0155655352367228,13265.5
2007-07-30,0.00697123444625318,13358.3
2007-07-31,-0.0110124069745777,13212
2007-08-01,0.0113192851650576,13362.4
2007-08-02,0.00752267235018452,13463.3
2007-08-03,-0.0211227885442925,13181.9
2007-08-07,0.0241634767471551,13504.3
2007-08-10,-0.01980336780133,13239.5
2007-08-22,-0.000256840261878082,13236.1
2007-08-23,-0.0000151103052284552,13235.9
2007-08-24,0.0107460041851581,13378.9
2007-08-28,-0.0255192552812503,13041.8
2007-08-29,0.0187996163745202,13289.3
2007-08-30,-0.00381484177964483,13238.7
2007-08-31,0.00894863922239097,13357.7
2007-09-04,0.00680432071732034,13448.9
2007-09-05,-0.0107198347359617,13305.5
2007-09-06,0.00433466001482307,13363.3
2007-09-11,-0.00411672878253642,13308.4
